Time, Delta, Dela Prev, Data Id, Data Type, Data Count, Ip Address, Data
2019-05-08 13:25:09.352115,5.502463,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.352115,5.502463,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.352115,5.502463,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.353111,5.503459,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.353111,5.503459,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.353111,5.503459,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.353111,5.503459,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.354107,5.504455,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.354107,5.504455,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.354107,5.504455,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.354107,5.504455,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.355106,5.505454,0.000999,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.355106,5.505454,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.355106,5.505454,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.355106,5.505454,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.356102,5.50645,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.356102,5.50645,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.356102,5.50645,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.356102,5.50645,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.359095,5.509443,0.002993,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.359095,5.509443,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.360093,5.510441,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.360093,5.510441,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.360093,5.510441,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.360093,5.510441,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.361090,5.511438,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.361090,5.511438,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.361090,5.511438,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.361090,5.511438,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.362087,5.512435,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.362087,5.512435,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.362087,5.512435,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.362087,5.512435,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.363085,5.513433,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.363085,5.513433,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.363085,5.513433,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.363085,5.513433,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.364081,5.514429,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.364081,5.514429,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.364081,5.514429,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.364081,5.514429,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.365079,5.515427,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.365079,5.515427,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.365079,5.515427,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.365079,5.515427,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.366077,5.516425,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.366077,5.516425,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.366077,5.516425,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.366077,5.516425,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.367074,5.517422,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.367074,5.517422,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.367074,5.517422,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.367074,5.517422,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.370066,5.520414,0.002992,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.370066,5.520414,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.370066,5.520414,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.371064,5.521412,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.371064,5.521412,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.371064,5.521412,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.371064,5.521412,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.372060,5.522408,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.372060,5.522408,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.372060,5.522408,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.372060,5.522408,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.373058,5.523406,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.373058,5.523406,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.373058,5.523406,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.373058,5.523406,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.374055,5.524403,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.374055,5.524403,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.374055,5.524403,0.0,0,b,0,('0.0.0.0', 11000),()
