Time, Delta, Dela Prev, Data Id, Data Type, Data Count, Ip Address, Data
2019-05-08 13:26:17.663100,1.630471,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.663100,1.630471,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.663100,1.630471,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.664098,1.631469,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.664098,1.631469,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.664098,1.631469,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.665094,1.632465,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.665094,1.632465,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.665094,1.632465,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.665094,1.632465,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.666092,1.633463,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.666092,1.633463,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.666092,1.633463,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.667090,1.634461,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.667090,1.634461,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.667090,1.634461,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.668087,1.635458,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.668087,1.635458,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.668087,1.635458,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.669084,1.636455,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.669084,1.636455,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.670082,1.637453,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.673074,1.640445,0.002992,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.674072,1.641443,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.674072,1.641443,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.675068,1.642439,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.675068,1.642439,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.676079,1.64345,0.001011,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.677064,1.644435,0.000985,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.677064,1.644435,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.677064,1.644435,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.678060,1.645431,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.678060,1.645431,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.678060,1.645431,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.679058,1.646429,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.679058,1.646429,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.679058,1.646429,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.679058,1.646429,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.680055,1.647426,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.680055,1.647426,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.680055,1.647426,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.680055,1.647426,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.681052,1.648423,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.681052,1.648423,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.681052,1.648423,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.681052,1.648423,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.684044,1.651415,0.002992,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.684044,1.651415,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.684044,1.651415,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.685041,1.652412,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.685041,1.652412,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.685041,1.652412,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.685041,1.652412,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.686038,1.653409,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.686038,1.653409,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.686038,1.653409,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.686038,1.653409,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.687036,1.654407,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.687036,1.654407,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.687036,1.654407,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.687036,1.654407,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.688033,1.655404,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.688033,1.655404,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.688033,1.655404,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.688033,1.655404,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.689031,1.656402,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.689031,1.656402,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.689031,1.656402,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.689031,1.656402,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.690027,1.657398,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.690027,1.657398,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.690027,1.657398,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.691032,1.658403,0.001005,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.691032,1.658403,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.692024,1.659395,0.000992,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.692024,1.659395,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.695015,1.662386,0.002991,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.696012,1.663383,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.696012,1.663383,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.696012,1.663383,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.697010,1.664381,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.697010,1.664381,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.697010,1.664381,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.697010,1.664381,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.698008,1.665379,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.698008,1.665379,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.698008,1.665379,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.699004,1.666375,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.699004,1.666375,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.699004,1.666375,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.700002,1.667373,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.700002,1.667373,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.700002,1.667373,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.700002,1.667373,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.701000,1.668371,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.701000,1.668371,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.701000,1.668371,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.701000,1.668371,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.701996,1.669367,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.701996,1.669367,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.701996,1.669367,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.701996,1.669367,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.702993,1.670364,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.702993,1.670364,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.702993,1.670364,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.702993,1.670364,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.705987,1.673358,0.002994,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.705987,1.673358,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.705987,1.673358,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.706984,1.674355,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.706984,1.674355,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.706984,1.674355,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.707984,1.675355,0.001,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.708986,1.676357,0.001002,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.708986,1.676357,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.708986,1.676357,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.709976,1.677347,0.00099,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.709976,1.677347,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.710973,1.678344,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.710973,1.678344,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.711970,1.679341,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.711970,1.679341,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.712969,1.68034,0.000999,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.712969,1.68034,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.713965,1.681336,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.713965,1.681336,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.714962,1.682333,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.716957,1.684328,0.001995,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.716957,1.684328,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.717954,1.685325,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.717954,1.685325,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.717954,1.685325,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.718951,1.686322,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.718951,1.686322,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.718951,1.686322,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.718951,1.686322,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.719948,1.687319,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.719948,1.687319,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.719948,1.687319,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.719948,1.687319,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.720948,1.688319,0.001,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.720948,1.688319,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.721944,1.689315,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.721944,1.689315,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.721944,1.689315,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.722941,1.690312,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.722941,1.690312,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.722941,1.690312,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.723939,1.69131,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.723939,1.69131,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.724937,1.692308,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.725944,1.693315,0.001007,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.727927,1.695298,0.001983,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.728924,1.696295,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.728924,1.696295,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.728924,1.696295,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.728924,1.696295,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.729921,1.697292,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.729921,1.697292,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.729921,1.697292,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.729921,1.697292,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.730919,1.69829,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.730919,1.69829,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.730919,1.69829,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.730919,1.69829,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.731916,1.699287,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.731916,1.699287,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.731916,1.699287,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.731916,1.699287,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.732914,1.700285,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.732914,1.700285,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.732914,1.700285,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.732914,1.700285,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.733911,1.701282,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.733911,1.701282,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.733911,1.701282,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.733911,1.701282,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.734908,1.702279,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.734908,1.702279,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.734908,1.702279,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.734908,1.702279,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.735905,1.703276,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.735905,1.703276,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.735905,1.703276,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.736904,1.704275,0.000999,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.738899,1.70627,0.001995,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.738899,1.70627,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.738899,1.70627,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.739896,1.707267,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.739896,1.707267,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.739896,1.707267,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.739896,1.707267,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.740893,1.708264,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.744883,1.712254,0.00399,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.745884,1.713255,0.001001,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.745884,1.713255,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.745884,1.713255,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.746877,1.714248,0.000993,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.748872,1.716243,0.001995,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.748872,1.716243,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.748872,1.716243,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.749869,1.71724,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.749869,1.71724,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.749869,1.71724,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.749869,1.71724,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.750866,1.718237,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.750866,1.718237,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.750866,1.718237,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.750866,1.718237,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.751863,1.719234,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.751863,1.719234,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.751863,1.719234,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.751863,1.719234,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.752860,1.720231,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.752860,1.720231,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.752860,1.720231,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.752860,1.720231,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.753858,1.721229,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.753858,1.721229,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.753858,1.721229,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.753858,1.721229,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.754855,1.722226,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.754855,1.722226,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.754855,1.722226,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.754855,1.722226,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.755853,1.723224,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.755853,1.723224,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.755853,1.723224,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.755853,1.723224,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.756850,1.724221,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.756850,1.724221,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.756850,1.724221,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.756850,1.724221,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.761840,1.729211,0.00499,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.761840,1.729211,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.762835,1.730206,0.000995,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.762835,1.730206,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.762835,1.730206,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.763833,1.731204,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.763833,1.731204,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.763833,1.731204,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.764831,1.732202,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.764831,1.732202,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.764831,1.732202,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.764831,1.732202,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.765827,1.733198,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.765827,1.733198,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.765827,1.733198,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.766825,1.734196,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.766825,1.734196,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.766825,1.734196,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.767823,1.735194,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.768819,1.73619,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.768819,1.73619,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.768819,1.73619,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.768819,1.73619,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.769816,1.737187,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.769816,1.737187,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.769816,1.737187,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.769816,1.737187,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.772809,1.74018,0.002993,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.772809,1.74018,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.773806,1.741177,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.773806,1.741177,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.773806,1.741177,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.774806,1.742177,0.001,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.774806,1.742177,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.776821,1.744192,0.002015,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.776821,1.744192,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.776821,1.744192,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.776821,1.744192,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.777795,1.745166,0.000974,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.777795,1.745166,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.777795,1.745166,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.777795,1.745166,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.778792,1.746163,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.778792,1.746163,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.778792,1.746163,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.779789,1.74716,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.779789,1.74716,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.779789,1.74716,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.779789,1.74716,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.780788,1.748159,0.000999,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.780788,1.748159,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.780788,1.748159,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.780788,1.748159,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.783779,1.75115,0.002991,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.783779,1.75115,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.783779,1.75115,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.783779,1.75115,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.784776,1.752147,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.784776,1.752147,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.784776,1.752147,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.785774,1.753145,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.785774,1.753145,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.785774,1.753145,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.785774,1.753145,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.785774,1.753145,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.786771,1.754142,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.786771,1.754142,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:26:17.786771,1.754142,0.0,0,b,0,('0.0.0.0', 11000),()
